Name	Length	EffectiveLength	TPMKO	NumReadKO	TPMCtrl	NumReadsCtrl	Diff
ENSMUST00000105290.9	3732	3531.61	0	0	171.397	3	-171.397
ENSMUST00000134564.2	3730	3529.61	0	0	171.494	3	-171.494
ENSMUST00000189249.2	2550	2349.61	0	0	171.746	2	-171.746
ENSMUST00000128715.8	3448	3247.61	76.7272	3	248.513	4	-171.7858
ENSMUST00000024749.9	3238	3037.61	27.3439	1	199.27	3	-171.92610000000002
ENSMUST00000221521.2	2533	2332.61	0	0	172.998	2	-172.998
ENSMUST00000124250.3	3219	3018.61	27.516	1	200.525	3	-173.00900000000001
ENSMUST00000042834.4	1363	1162.61	0	0	173.548	1	-173.548
ENSMUST00000047218.5	1565	1364.61	121.734	2	295.716	2	-173.98200000000003
ENSMUST00000110700.2	5996	5795.61	0	0	174.07	5	-174.07
ENSMUST00000042392.14	1357	1156.61	0	0	174.448	1	-174.448
ENSMUST00000149359.2	8295	8094.61	0	0	174.484	7	-174.484
ENSMUST00000091628.11	10569	10368.6	0	0	175.136	9	-175.136
ENSMUST00000045846.12	3656	3455.61	0	0	175.166	3	-175.166
ENSMUST00000081650.15	1351	1150.61	0	0	175.358	1	-175.358
ENSMUST00000140299.3	4793	4592.61	0	0	175.733	4	-175.733
ENSMUST00000052413.12	3644	3443.61	0	0	175.777	3	-175.777
ENSMUST00000058488.9	1346	1145.61	0	0	176.123	1	-176.123
ENSMUST00000152247.8	9342	9141.61	0	0	176.572	8	-176.572
ENSMUST00000114865.8	5887	5686.61	0	0	177.407	5	-177.407
ENSMUST00000133189.8	3607	3406.61	0	0	177.686	3	-177.686
ENSMUST00000051504.8	3596	3395.61	0	0	178.261	3	-178.261
ENSMUST00000219555.2	2526	2325.61	40.0014	1.12	218.604	2.51965	-178.60260000000002
ENSMUST00000220143.2	3569	3368.61	0	0	179.69	3	-179.69
ENSMUST00000049385.14	1322	1121.61	0	0	179.892	1	-179.892
ENSMUST00000106242.10	4649	4448.61	0	0	180.139	3.97171	-180.139
ENSMUST00000111247.8	2435	2234.61	0	0	180.585	2	-180.585
ENSMUST00000111461.13	1316	1115.61	0	0	180.859	1	-180.859
ENSMUST00000066529.5	6892	6691.61	0	0	180.915	6	-180.915
ENSMUST00000049530.14	2092	1891.61	351.277	8	533.325	5	-182.04800000000006
ENSMUST00000093940.4	2409	2208.61	0	0	182.711	2	-182.711
ENSMUST00000117281.2	2621	2420.61	0	0	182.762	2.19259	-182.762
ENSMUST00000027287.11	5691	5490.61	0	0	183.74	5	-183.74
ENSMUST00000068822.4	3494	3293.61	0	0	183.782	3	-183.782
ENSMUST00000125660.3	6321	6120.61	13.9492	1.02791	197.793	6	-183.84380000000002
ENSMUST00000206813.2	2394	2193.61	0	0	183.96	2	-183.96
ENSMUST00000130560.8	2074	1873.61	0	0	184.264	1.71106	-184.264
ENSMUST00000196481.2	1295	1094.61	0	0	184.329	1	-184.329
ENSMUST00000123708.8	3482	3281.61	0	0	184.454	3	-184.454
ENSMUST00000235187.2	3480	3279.61	0	0	184.566	3	-184.566
ENSMUST00000172599.2	843	642.611	129.254	1	313.983	1	-184.729
ENSMUST00000032094.7	2963	2762.61	180.395	6	365.178	5	-184.783
ENSMUST00000093365.12	1290	1089.61	0	0	185.175	1	-185.175
ENSMUST00000135001.8	1286	1085.61	0	0	185.857	1	-185.857
ENSMUST00000094053.7	8183	7982.61	41.6205	4	227.484	9	-185.86350000000002
ENSMUST00000107057.8	8913	8712.61	0	0	185.952	8.02965	-185.952
ENSMUST00000147818.2	1284	1083.61	0	0	186.2	1	-186.2
ENSMUST00000066807.8	8423	8222.61	10.1014	1	196.306	8	-186.2046
ENSMUST00000195620.6	3640	3439.61	48.2962	2	234.641	4	-186.3448
ENSMUST00000165123.8	4083	3882.61	21.3928	1	207.869	4	-186.4762
ENSMUST00000015467.9	2364	2163.61	0	0	186.511	2	-186.511
ENSMUST00000099269.4	6677	6476.61	0	0	186.921	6	-186.921
ENSMUST00000043077.8	1277	1076.61	0	0	187.411	1	-187.411
ENSMUST00000096433.10	8547	8346.61	29.854	3	217.564	9	-187.70999999999998
ENSMUST00000107643.8	2350	2149.61	0	0	187.726	2	-187.726
ENSMUST00000028972.9	1273	1072.61	0	0	188.11	1	-188.11
ENSMUST00000066882.10	2342	2141.61	0	0	188.427	2	-188.427
ENSMUST00000100484.6	1899	1698.61	48.8988	1	237.569	2	-188.6702
ENSMUST00000109558.2	4023	3822.61	21.7286	1	211.132	4	-189.4034
ENSMUST00000208923.2	1263	1062.61	0	0	189.88	1	-189.88
ENSMUST00000044189.16	6575	6374.61	0	0	189.912	6	-189.912
ENSMUST00000081026.11	888	687.611	0	0	190.122	0.647921	-190.122
ENSMUST00000070713.8	4192	3991.61	16.5423	0.794972	206.876	4.09265	-190.3337
ENSMUST00000183663.8	8678	8477.61	0	0	190.401	8	-190.401
ENSMUST00000023611.7	10791	10590.6	0	0	190.517	10	-190.517
ENSMUST00000212590.2	3376	3175.61	0	0	190.611	3	-190.611
ENSMUST00000030865.9	3996	3795.61	21.8832	1	212.634	4	-190.7508
ENSMUST00000028356.9	1257	1056.61	0	0	190.958	1	-190.958
ENSMUST00000072093.13	8649	8448.61	0	0	191.055	8	-191.055
ENSMUST00000000544.12	4418	4217.61	0	0	191.358	4	-191.358
ENSMUST00000062525.11	2492	2291.61	72.4905	2	264.14	3	-191.6495
ENSMUST00000047036.10	2239	2038.61	203.717	5	395.894	4	-192.177
ENSMUST00000236171.2	1237	1036.61	0	0	194.643	1	-194.643
ENSMUST00000171342.3	3283	3082.61	0	0	196.362	3	-196.362
ENSMUST00000195403.2	3272	3071.61	0	0	197.065	3	-197.065
ENSMUST00000107796.8	4433	4232.61	0	0	197.132	4.13533	-197.132
ENSMUST00000038388.7	5858	5657.61	14.6811	1	213.979	6	-199.29790000000003
ENSMUST00000133597.8	1211	1010.61	0	0	199.65	1	-199.65
ENSMUST00000034913.5	1205	1004.61	0	0	200.843	1	-200.843
ENSMUST00000043087.15	1793	1592.61	52.1534	1	253.381	2	-201.2276
ENSMUST00000193943.2	2203	2002.61	0	0	201.506	2	-201.506
ENSMUST00000109254.2	2202	2001.61	0	0	201.606	2	-201.606
ENSMUST00000020653.6	1201	1000.61	0	0	201.645	1	-201.645
ENSMUST00000107651.9	4382	4181.61	39.7263	2	241.62	5.00752	-201.8937
ENSMUST00000118605.2	3220	3019.61	0	0	202.617	3.0323	-202.617
ENSMUST00000212731.2	4182	3981.61	0	0	202.701	4	-202.701
ENSMUST00000137679.3	2190	1989.61	0	0	202.822	2	-202.822
ENSMUST00000210275.2	1776	1575.61	52.7161	1	256.115	2	-203.39890000000003
ENSMUST00000084031.6	2180	1979.61	0	0	203.847	2	-203.847
ENSMUST00000034702.6	1189	988.611	0	0	204.093	1	-204.093
ENSMUST00000056117.10	7108	6907.61	0	0	204.467	7	-204.467
ENSMUST00000114430.8	5126	4925.61	0	0	204.816	5	-204.816
ENSMUST00000201628.2	1761	1560.61	53.2227	1	258.577	2	-205.3543
ENSMUST00000114752.3	3148	2947.61	0	0	205.355	3	-205.355
ENSMUST00000029303.13	6090	5889.61	0	0	205.55	6	-205.55
ENSMUST00000076949.13	3144	2943.61	0	0	205.634	3	-205.634
ENSMUST00000076043.13	4123	3922.61	0	0	205.749	4	-205.749
ENSMUST00000059231.4	2161	1960.61	0	0	205.822	2	-205.822
ENSMUST00000125861.2	546	345.614	961.304	4	1167.6	2	-206.29599999999994
ENSMUST00000129549.2	1178	977.611	0	0	206.39	1	-206.39
ENSMUST00000178408.2	1174	973.611	0	0	207.237	1	-207.237
ENSMUST00000101547.12	2147	1946.61	0	0	207.303	2	-207.303
ENSMUST00000232973.2	2370	2169.61	535.967	14	743.981	8	-208.014
ENSMUST00000152333.2	2139	1938.61	0	0	208.158	2	-208.158
ENSMUST00000201162.2	2129	1928.61	0	0	209.237	2	-209.237
ENSMUST00000143203.8	5985	5784.61	0	0	209.282	6	-209.282
ENSMUST00000109308.3	5984	5783.61	0	0	209.318	6	-209.318
ENSMUST00000207849.2	2128	1927.61	0	0	209.346	2	-209.346
ENSMUST00000173238.8	1155	954.611	0	0	211.362	1	-211.362
ENSMUST00000123883.8	2669	2468.61	33.6465	1	245.201	3	-211.5545
ENSMUST00000173969.2	1152	951.611	0	0	212.029	1	-212.029
ENSMUST00000134164.2	1152	951.611	0	0	212.029	1	-212.029
ENSMUST00000020826.6	1151	950.611	0	0	212.252	1	-212.252
ENSMUST00000077119.8	4002	3801.61	0	0	212.298	4	-212.298
ENSMUST00000028743.10	2658	2457.61	33.797	1	246.299	3	-212.502
ENSMUST00000024839.6	4521	4320.61	19.2241	1	233.496	5	-214.27190000000002
ENSMUST00000025519.11	3244	3043.61	0	0	214.563	3.23661	-214.563
ENSMUST00000114418.10	4902	4701.61	0	0	214.574	5	-214.574
ENSMUST00000024829.8	5832	5631.61	0	0	215.207	6.0067	-215.207
ENSMUST00000221725.2	2994	2793.61	0	0	215.24	2.98012	-215.24
ENSMUST00000165561.4	4483	4282.61	19.3947	1	235.567	5	-216.1723
ENSMUST00000027505.13	4533	4332.61	38.3569	2.00079	254.781	5.47095	-216.4241
ENSMUST00000138549.8	1677	1476.61	56.2504	1	273.286	2	-217.0356
ENSMUST00000103145.11	2732	2531.61	98.0041	2.9871	318.049	3.9906	-220.04489999999998
ENSMUST00000070758.10	2002	1801.61	0	0	220.216	1.96633	-220.216
ENSMUST00000238908.2	2002	1801.61	0	0	220.216	1.96633	-220.216
ENSMUST00000023807.7	1112	911.611	0	0	221.332	1	-221.332
ENSMUST00000169694.2	1112	911.611	0	0	221.332	1	-221.332
ENSMUST00000025472.7	2017	1816.61	0	0	222.137	2	-222.137
ENSMUST00000023453.10	1108	907.611	0	0	222.307	1	-222.307
ENSMUST00000023507.13	8303	8102.61	0	0	224.115	9	-224.115
ENSMUST00000129667.8	2896	2695.61	0	0	224.552	3	-224.552
ENSMUST00000169712.3	1991	1790.61	0	0	225.363	2	-225.363
ENSMUST00000067996.7	2834	2633.61	153.68	4.87277	379.047	4.94755	-225.36700000000002
ENSMUST00000001812.5	3779	3578.61	0	0	225.527	4	-225.527
ENSMUST00000105413.8	4653	4452.61	0	0	226.573	5	-226.573
ENSMUST00000000199.8	4653	4452.61	0	0	226.573	5	-226.573
ENSMUST00000229429.2	3752	3551.61	0	0	227.242	4	-227.242
ENSMUST00000111265.9	3751	3550.61	0	0	227.306	4	-227.306
ENSMUST00000139965.8	5172	4971.61	0	0	227.967	5.61713	-227.967
ENSMUST00000022197.15	4259	4058.61	20.4651	1	248.569	5	-228.10389999999998
ENSMUST00000071300.13	795	594.611	0	0	228.952	0.67472	-228.952
ENSMUST00000029041.6	896	695.611	0	0	229.559	0.791421	-229.559
ENSMUST00000073551.6	1958	1757.61	0	0	229.594	2	-229.594
ENSMUST00000068690.7	5985	5784.61	14.3587	0.999997	244.162	6.99999	-229.8033
ENSMUST00000026897.14	4589	4388.61	0	0	229.878	5	-229.878
ENSMUST00000017610.10	3709	3508.61	0	0	230.027	4	-230.027
ENSMUST00000000033.12	3708	3507.61	0	0	230.092	4	-230.092
ENSMUST00000022901.16	4561	4360.61	0	0	231.354	5	-231.354
ENSMUST00000016088.9	7367	7166.61	0	0	231.573	8.22522	-231.573
ENSMUST00000238267.2	1071	870.611	0	0	231.755	1	-231.755
ENSMUST00000141112.2	7151	6950.61	0	0	232.231	8	-232.231
ENSMUST00000146409.8	7814	7613.61	32.7282	3	265.011	10	-232.2828
ENSMUST00000078257.7	1218	1017.61	163.245	2	396.554	2	-233.30899999999997
ENSMUST00000097345.10	1064	863.611	0	0	233.634	1	-233.634
ENSMUST00000222992.2	1062	861.611	0	0	234.176	1	-234.176
ENSMUST00000020204.5	3646	3445.61	0	0	234.233	4	-234.233
ENSMUST00000078717.7	8604	8403.61	29.6515	3	264.107	11	-234.45550000000003
ENSMUST00000108546.2	2577	2376.61	104.847	3	339.591	4	-234.74400000000003
ENSMUST00000064679.9	4498	4297.61	0	0	234.745	5	-234.745
ENSMUST00000065487.7	4497	4296.61	0	0	234.8	5	-234.8
ENSMUST00000047864.11	3089	2888.61	0	0	235.529	3.37193	-235.529
ENSMUST00000038942.10	4479	4278.61	0	0	235.788	5	-235.788
ENSMUST00000008733.15	2918	2717.61	61.1272	2	296.98	4	-235.8528
ENSMUST00000182538.3	2761	2560.61	0	0	236.391	3	-236.391
ENSMUST00000223576.2	1052	851.611	0	0	236.926	1	-236.926
ENSMUST00000146984.2	1547	1346.61	61.6808	1	299.669	2	-237.98819999999998
ENSMUST00000178839.8	4580	4379.61	37.9303	2	276.42	6	-238.48970000000003
ENSMUST00000022176.15	4425	4224.61	0	0	238.802	5	-238.802
ENSMUST00000176880.2	1045	844.611	0	0	238.89	1	-238.89
ENSMUST00000060899.9	3724	3523.61	47.1448	2	286.31	5	-239.1652
ENSMUST00000170060.4	3723	3522.61	47.1582	2	286.391	5	-239.23280000000003
ENSMUST00000105229.9	1043	842.611	0	0	239.456	1	-239.456
ENSMUST00000105545.12	8556	8355.61	0	0	241.477	10	-241.477
ENSMUST00000166407.9	1033	832.611	0	0	242.332	1	-242.332
ENSMUST00000195589.6	2272	2071.61	0	0	243.626	2.50137	-243.626
ENSMUST00000028597.4	3512	3311.61	0	0	243.711	4	-243.711
ENSMUST00000125108.2	1846	1645.61	0	0	245.22	2	-245.22
ENSMUST00000022927.11	3956	3755.61	22.1162	1	268.623	5	-246.5068
ENSMUST00000170957.3	4244	4043.61	102.705	5	349.287	7	-246.582
ENSMUST00000223782.2	4288	4087.61	0	0	246.805	5	-246.805
ENSMUST00000063694.10	6396	6195.61	13.4063	1	260.531	8	-247.12470000000002
ENSMUST00000082418.1	1824	1623.61	0	0	248.543	2	-248.543
ENSMUST00000115766.8	4258	4057.61	0	0	248.63	5	-248.63
ENSMUST00000007012.6	5851	5650.61	0	0	249.952	7	-249.952
ENSMUST00000115222.10	8861	8660.61	28.7716	3	279.567	12	-250.7954
ENSMUST00000020706.5	12259	12058.6	0	0	250.985	15	-250.985
ENSMUST00000149639.2	1003	802.611	0	0	251.39	1	-251.39
ENSMUST00000125383.8	1003	802.611	0	0	251.39	1	-251.39
ENSMUST00000003501.9	5014	4813.61	0	0	251.498	6	-251.498
ENSMUST00000035155.8	5007	4806.61	0	0	251.864	6	-251.864
ENSMUST00000089926.6	4198	3997.61	0	0	252.362	5	-252.362
ENSMUST00000015877.14	2537	2336.61	92.9083	2.61366	345.404	4	-252.4957
ENSMUST00000062117.14	4191	3990.61	0	0	252.804	5	-252.804
ENSMUST00000093833.6	3001	2800.61	28.7269	0.968613	281.941	3.91342	-253.21409999999997
ENSMUST00000074653.6	5125	4924.61	33.7326	2	287.189	7.00948	-253.45640000000003
ENSMUST00000081932.13	4461	4260.61	77.9794	4	331.497	7	-253.51760000000002
ENSMUST00000085701.7	5106	4905.61	33.8633	2	287.911	7	-254.0477
ENSMUST00000058524.3	6536	6335.61	0	0	254.774	8	-254.774
ENSMUST00000062934.7	4129	3928.61	0	0	255.029	4.96564	-255.029
ENSMUST00000070198.14	4758	4557.61	54.6734	3	309.895	7	-255.22159999999997
ENSMUST00000170638.2	990	789.611	0	0	255.529	1	-255.529
ENSMUST00000114694.9	26901	26700.6	0	0	256.928	34	-256.928
ENSMUST00000090031.12	593	392.611	0	0	256.957	0.5	-256.957
ENSMUST00000119130.2	593	392.611	0	0	256.957	0.5	-256.957
ENSMUST00000232686.2	979	778.611	0	0	259.139	1	-259.139
ENSMUST00000011285.11	2534	2333.61	0	0	259.386	3	-259.386
ENSMUST00000151678.8	4084	3883.61	0	0	259.769	5	-259.769
ENSMUST00000029722.7	977	776.611	0	0	259.807	1	-259.807
ENSMUST00000025166.14	4843	4642.61	0	0	260.761	6	-260.761
ENSMUST00000225410.2	974	773.611	0	0	260.814	1	-260.814
ENSMUST00000015920.12	973	772.611	0	0	261.152	1	-261.152
ENSMUST00000021649.8	2196	1995.61	41.6213	1	303.319	3	-261.6977
ENSMUST00000161341.8	968	767.611	0	0	262.853	1	-262.853
ENSMUST00000068792.13	15981	15780.6	5.30171	1.00727	268.503	21	-263.20129
ENSMUST00000227011.2	2496	2295.61	0	0	263.68	3	-263.68
ENSMUST00000167018.8	954	753.611	0	0	267.736	1	-267.736
ENSMUST00000208710.2	2742	2541.61	0	0	267.775	3.37307	-267.775
ENSMUST00000135005.2	1839	1638.61	101.379	2	369.402	3	-268.02299999999997
ENSMUST00000182884.8	9963	9762.61	0	0	268.677	13	-268.677
ENSMUST00000183223.8	5448	5247.61	0	0	269.147	7	-269.147
ENSMUST00000037912.12	9178	8977.61	0	0	269.696	12	-269.696
ENSMUST00000225840.2	944	743.611	0	0	271.336	1	-271.336
ENSMUST00000053426.15	4644	4443.61	0	0	272.439	6	-272.439
ENSMUST00000170757.3	6556	6355.61	13.0688	1	285.719	9	-272.6502
ENSMUST00000163433.8	2658	2457.61	101.391	3	374.904	4.56646	-273.513
ENSMUST00000044977.10	3145	2944.61	0	0	274.085	4	-274.085
ENSMUST00000051129.10	4601	4400.61	0	0	275.101	6	-275.101
ENSMUST00000230447.2	781	580.611	0	0	275.544	0.792908	-275.544
ENSMUST00000129449.3	7168	6967.61	11.9209	1	289.581	10	-277.6601
ENSMUST00000173987.2	924	723.611	0	0	278.836	1	-278.836
ENSMUST00000159294.9	6404	6203.61	13.389	1	292.72	9	-279.331
ENSMUST00000061653.9	922	721.611	0	0	279.609	1	-279.609
ENSMUST00000046389.5	1898	1697.61	195.71	4	475.418	4	-279.70799999999997
ENSMUST00000032820.15	3918	3717.61	44.6846	2	325.643	6	-280.9584
ENSMUST00000039900.4	918	717.611	0	0	281.167	1	-281.167
ENSMUST00000094280.4	915	714.611	0	0	282.348	1	-282.348
ENSMUST00000212586.2	912	711.611	0	0	283.538	1	-283.538
ENSMUST00000099276.4	3566	3365.61	74.0371	3	359.701	6	-285.6639
ENSMUST00000137029.2	1612	1411.61	0	0	285.87	2	-285.87
ENSMUST00000177192.2	906	705.611	0	0	285.949	1	-285.949
ENSMUST00000233566.2	2415	2214.61	262.538	7	550.484	6.04211	-287.946
ENSMUST00000124121.8	1601	1400.61	0	0	288.115	2	-288.115
ENSMUST00000137410.8	1599	1398.61	0	0	288.527	2	-288.527
ENSMUST00000097717.9	5730	5529.61	0	0	291.91	8	-291.91
ENSMUST00000143509.8	891	690.611	0	0	292.16	1	-292.16
ENSMUST00000146740.8	889	688.611	0	0	293.008	1	-293.008
ENSMUST00000135494.4	887	686.611	0	0	293.862	1	-293.862
ENSMUST00000125814.9	886	685.611	0	0	294.29	1	-294.29
ENSMUST00000230063.2	4427	4226.61	39.3034	2	334.164	7	-294.8606
ENSMUST00000050544.8	4237	4036.61	0	0	299.908	6	-299.908
ENSMUST00000133989.8	873	672.611	0	0	299.978	1	-299.978
ENSMUST00000021864.8	9333	9132.61	9.18927	1.01038	309.305	14	-300.11573
ENSMUST00000168164.8	2678	2477.61	268.194	8	570.058	7	-301.864
ENSMUST00000108297.3	4201	4000.61	0	0	302.607	6	-302.607
ENSMUST00000107773.3	3158	2957.61	0	0	303.39	4.44721	-303.39
ENSMUST00000054920.5	4173	3972.61	0	0	304.74	6	-304.74
ENSMUST00000221422.2	861	660.611	0	0	305.427	1	-305.427
ENSMUST00000154180.2	974	773.611	0	0	305.836	1.17262	-305.836
ENSMUST00000102476.5	860	659.611	0	0	305.89	1	-305.89
ENSMUST00000030110.15	8763	8562.61	0	0	306.331	13	-306.331
ENSMUST00000038382.5	4809	4608.61	0	0	306.466	7	-306.466
ENSMUST00000059138.6	1511	1310.61	0	0	307.9	2	-307.9
ENSMUST00000150960.2	854	653.611	0	0	308.698	1	-308.698
ENSMUST00000066530.7	854	653.611	0	0	308.698	1	-308.698
ENSMUST00000041093.6	7082	6881.61	12.0698	1	322.52	11	-310.4502
ENSMUST00000182609.2	848	647.611	0	0	311.558	1	-311.558
ENSMUST00000016771.13	7433	7232.61	22.9682	2	335.056	12.0104	-312.08779999999996
ENSMUST00000130354.2	1493	1292.61	0	0	312.188	2	-312.188
ENSMUST00000235873.2	1492	1291.61	0	0	312.43	2	-312.43
ENSMUST00000113977.9	6002	5801.61	0	0	313.002	9	-313.002
ENSMUST00000180539.2	845	644.611	0	0	313.008	1	-313.008
ENSMUST00000216317.2	2129	1928.61	0	0	313.856	3	-313.856
ENSMUST00000150473.7	843	642.611	0	0	313.983	1	-313.983
ENSMUST00000003643.3	1235	1034.61	0	0	317.281	1.62693	-317.281
ENSMUST00000217898.2	836	635.611	0	0	317.441	1	-317.441
ENSMUST00000133843.8	833	632.611	0	0	318.946	1	-318.946
ENSMUST00000162364.8	2840	2639.61	62.9335	2	382.194	5	-319.26050000000004
ENSMUST00000141668.8	832	631.611	0	0	319.451	1	-319.451
ENSMUST00000217612.2	752	551.611	45.9675	0.305276	365.781	1	-319.8135
ENSMUST00000074295.8	1461	1260.61	0	0	320.113	2	-320.113
ENSMUST00000146579.2	829	628.611	0	0	320.975	1	-320.975
ENSMUST00000080449.7	2524	2323.61	67.2025	1.88	389.047	4.48035	-321.84450000000004
ENSMUST00000029552.13	1080	879.611	0	0	321.909	1.40336	-321.909
ENSMUST00000136282.3	827	626.611	0	0	322	1	-322.0
ENSMUST00000207949.2	700	499.611	0	0	322.598	0.798803	-322.598
ENSMUST00000229591.2	824	623.611	0	0	323.549	1	-323.549
ENSMUST00000077577.8	1743	1542.61	95.78	1.77885	419.478	3.20709	-323.698
ENSMUST00000114007.8	2689	2488.61	0	0	324.307	4	-324.307
ENSMUST00000193897.2	1449	1248.61	0	0	324.822	2.01011	-324.822
ENSMUST00000147954.2	565	364.612	227.804	1	553.379	1	-325.57500000000005
ENSMUST00000107342.2	2411	2210.61	37.5733	1	365.091	4	-327.5177
ENSMUST00000140861.2	816	615.611	0	0	327.754	1	-327.754
ENSMUST00000108183.8	5416	5215.61	47.767	2.99945	376.251	9.72589	-328.484
ENSMUST00000119921.8	2657	2456.61	0	0	328.532	4	-328.532
ENSMUST00000102483.5	560	359.612	230.971	1	561.073	1	-330.102
ENSMUST00000235193.2	1414	1213.61	0	0	332.51	2	-332.51
ENSMUST00000141435.2	806	605.611	0	0	333.166	1	-333.166
ENSMUST00000041761.7	3228	3027.61	0	0	333.214	5	-333.214
ENSMUST00000107974.3	2622	2421.61	0	0	333.28	4	-333.28
ENSMUST00000100631.11	2619	2418.61	0	0	333.694	4	-333.694
ENSMUST00000105965.8	4632	4431.61	0	0	333.857	7.33277	-333.857
ENSMUST00000125588.2	804	603.611	0	0	334.269	1	-334.269
ENSMUST00000107156.9	2015	1814.61	0	0	334.731	3.01041	-334.731
ENSMUST00000119429.8	803	602.611	0	0	334.824	1	-334.824
ENSMUST00000087527.11	6213	6012.61	0	0	335.576	10	-335.576
ENSMUST00000169536.8	5611	5410.61	0	0	335.622	9	-335.622
ENSMUST00000037141.9	7411	7210.61	0	0	335.786	12	-335.786
ENSMUST00000114352.8	3825	3624.61	96.2508	4.20024	432.522	7.76991	-336.2712
ENSMUST00000089377.6	800	599.611	0	0	336.499	1	-336.499
ENSMUST00000190496.2	1395	1194.61	0	0	337.798	2	-337.798
ENSMUST00000134947.8	796	595.611	0	0	338.759	1	-338.759
ENSMUST00000161218.2	793	592.611	0	0	340.474	1	-340.474
ENSMUST00000082409.1	784	583.611	74.7527	0.525241	416.57	1.20492	-341.8173
ENSMUST00000114513.9	4966	4765.61	18.5445	1.064	360.386	8.51202	-341.8415
ENSMUST00000236290.2	3618	3417.61	0	0	341.862	5.79055	-341.862
ENSMUST00000146961.2	790	589.611	0	0	342.206	1	-342.206
ENSMUST00000145278.2	789	588.611	0	0	342.788	1	-342.788
ENSMUST00000106992.10	5253	5052.61	16.439	1	359.402	9	-342.96299999999997
ENSMUST00000200107.2	788	587.611	0	0	343.371	1	-343.371
ENSMUST00000142959.2	4886	4685.61	0	0	344.491	8	-344.491
ENSMUST00000110696.8	9041	8840.61	18.6486	1.98489	363.563	15.9297	-344.9144
ENSMUST00000020171.12	2398	2197.61	113.387	3	459.064	5	-345.677
ENSMUST00000100050.4	2529	2328.61	0	0	346.591	4	-346.591
ENSMUST00000114155.8	6534	6333.61	0	0	348.177	10.9294	-348.177
ENSMUST00000141699.2	779	578.611	287.101	2	636.485	1.82525	-349.384
ENSMUST00000156263.2	776	575.611	0	0	350.53	1	-350.53
ENSMUST00000066994.7	4229	4028.61	0	0	350.588	7	-350.588
ENSMUST00000112503.3	775	574.611	0	0	351.14	1	-351.14
ENSMUST00000108940.3	774	573.611	0	0	351.752	1	-351.752
ENSMUST00000219189.2	773	572.611	0	0	352.366	1	-352.366
ENSMUST00000208222.2	9125	8924.61	9.30685	1	361.73	16	-352.42315
ENSMUST00000024594.9	1915	1714.61	0	0	353.028	3	-353.028
ENSMUST00000058615.10	2821	2620.61	31.6949	1	384.965	5	-353.27009999999996
ENSMUST00000139837.2	768	567.611	0	0	355.47	1	-355.47
ENSMUST00000213489.2	2992	2791.61	0	0	361.384	5	-361.384
ENSMUST00000237070.2	697	496.611	0	0	362.092	0.891213	-362.092
ENSMUST00000045593.12	4651	4450.61	0	0	362.68	8	-362.68
ENSMUST00000149261.8	755	554.611	0	0	363.802	1	-363.802
ENSMUST00000134547.2	752	551.611	0	0	365.781	1	-365.781
ENSMUST00000145900.8	749	548.611	0	0	367.781	1	-367.781
ENSMUST00000186606.2	748	547.611	0	0	368.453	1	-368.453
ENSMUST00000203889.2	748	547.611	0	0	368.453	1	-368.453
ENSMUST00000015239.10	2388	2187.61	0	0	368.93	4	-368.93
ENSMUST00000237003.2	2940	2739.61	0	0	369.089	5.01148	-369.089
ENSMUST00000054960.9	5080	4879.61	85.1092	5	454.843	11	-369.73380000000003
ENSMUST00000090749.13	746	545.611	0	0	369.803	1	-369.803
ENSMUST00000216008.2	3433	3232.61	128.472	5	498.61	7.98842	-370.13800000000003
ENSMUST00000034276.13	745	544.611	0	0	370.482	1	-370.482
ENSMUST00000021641.8	5098	4897.61	0	0	370.776	9	-370.776
ENSMUST00000140033.2	744	543.611	0	0	371.164	1	-371.164
ENSMUST00000020637.9	3779	3578.61	23.2101	1	394.673	7	-371.4629
ENSMUST00000212343.2	742	541.611	0	0	372.534	1	-372.534
ENSMUST00000137579.6	741	540.611	0	0	373.223	1	-373.223
ENSMUST00000215281.2	2362	2161.61	0	0	373.367	4	-373.367
ENSMUST00000084530.9	1820	1619.61	0	0	373.735	3	-373.735
ENSMUST00000108952.4	1569	1368.61	67.4359	1.11117	442.278	3	-374.8421
ENSMUST00000107772.8	3726	3525.61	0	0	375.012	6.55279	-375.012
ENSMUST00000136199.3	1053	852.611	97.4184	1	473.296	2	-375.8776
ENSMUST00000043983.11	7371	7170.61	46.3336	4	422.444	15.0131	-376.1104
ENSMUST00000086674.10	5025	4824.61	0	0	376.386	9	-376.386
ENSMUST00000168793.8	3407	3206.61	0	0	377.536	6	-377.536
ENSMUST00000228321.2	1267	1066.61	0	0	378.336	2	-378.336
ENSMUST00000127659.2	732	531.611	0	0	379.542	1	-379.542
ENSMUST00000123384.8	3261	3060.61	81.4151	3	461.47	7	-380.05490000000003
ENSMUST00000001419.10	2310	2109.61	0	0	382.57	4	-382.57
ENSMUST00000177518.8	725	524.611	0	0	384.606	1	-384.606
ENSMUST00000114937.8	7484	7283.61	0	0	385.055	13.9	-385.055
ENSMUST00000139944.2	2295	2094.61	0	0	385.31	4	-385.31
ENSMUST00000222222.2	724	523.611	0	0	385.341	1	-385.341
ENSMUST00000100802.11	5158	4957.61	184.294	11	569.783	14	-385.48900000000003
ENSMUST00000148841.2	722	521.611	0	0	386.818	1	-386.818
ENSMUST00000131353.8	722	521.611	0	0	386.818	1	-386.818
